ProductID;LastYear;Zip;Units;Revenue;Country;Date
1825;24/06/2013;M6H;1;996.975;Canada;24/06/2014
808;24/06/2013;K1R;1;3.306.975;Canada;24/06/2014
499;24/06/2013;M5P;1;9.788.625;Canada;24/06/2014
1884;24/06/2013;M6H;1;8.058.225;Canada;24/06/2014
1175;26/06/2013;R3H;1;6.036.975;Canada;26/06/2014
650;19/07/2013;R3E;1;5.152.875;Canada;19/07/2014
1175;19/07/2013;R2Y;1;6.036.975;Canada;19/07/2014
586;19/07/2013;R3W;1;3.787.875;Canada;19/07/2014
2144;19/07/2013;R3E;1;4.199.475;Canada;19/07/2014
2385;19/07/2013;M5X;1;728.7;Canada;19/07/2014
1223;19/07/2013;R3H;1;3.831.975;Canada;19/07/2014
586;20/07/2013;R3K;1;3.787.875;Canada;20/07/2014
396;20/07/2013;R3B;1;9.452.625;Canada;20/07/2014
971;20/07/2013;M4V;1;12.861.975;Canada;20/07/2014
438;20/07/2013;M5L;1;9.547.125;Canada;20/07/2014
1095;20/07/2013;M7Y;1;1.259.475;Canada;20/07/2014
1092;24/07/2013;L5J;1;1.758.225;Canada;24/07/2014
1105;24/07/2013;L5J;1;2.598.225;Canada;24/07/2014
2286;24/07/2013;M6J;1;7.086.975;Canada;24/07/2014
2391;24/07/2013;K1Y;1;7.349.475;Canada;24/07/2014
586;24/07/2013;L5V;1;3.787.875;Canada;24/07/2014
862;24/07/2013;K1K;1;1.784.475;Canada;24/07/2014
1091;24/07/2013;L5J;1;1.758.225;Canada;24/07/2014
2045;24/07/2013;M5X;1;4.619.475;Canada;24/07/2014
660;28/07/2013;L5N;2;1415.4;Canada;28/07/2014
1086;28/07/2013;R3G;1;891.975;Canada;28/07/2014
1119;28/07/2013;R3B;1;2.939.475;Canada;28/07/2014
2284;28/07/2013;M5L;1;3.201.975;Canada;28/07/2014
1095;28/07/2013;R3G;1;1.259.475;Canada;28/07/2014
1175;28/07/2013;K1H;1;6.036.975;Canada;28/07/2014
2055;28/07/2013;K1H;1;5.826.975;Canada;28/07/2014
581;28/07/2013;K1R;1;13.909.875;Canada;28/07/2014
993;28/07/2013;L4T;1;3.464.475;Canada;28/07/2014
445;20/07/2013;K1R;1;938.7;Canada;20/07/2014
976;20/07/2013;M4V;1;3.464.475;Canada;20/07/2014
2254;20/07/2013;H1B;1;576.975;Canada;20/07/2014
2387;20/07/2013;M4V;1;5.039.475;Canada;20/07/2014
862;20/07/2013;K1K;7;12.648.825;Canada;20/07/2014
1096;20/07/2013;M7Y;1;1.259.475;Canada;20/07/2014
2255;20/07/2013;H1B;1;576.975;Canada;20/07/2014
952;29/07/2013;M7Y;1;2.886.975;Canada;29/07/2014
927;29/07/2013;L5P;1;4.724.475;Canada;29/07/2014
657;29/07/2013;M4Y;1;9.347.625;Canada;29/07/2014
733;31/07/2013;M6G;1;3.674.475;Canada;31/07/2014
927;31/07/2013;L5P;1;4.724.475;Canada;31/07/2014
2045;31/07/2013;M7Y;1;4.619.475;Canada;31/07/2014
819;31/07/2013;M6P;1;11.969.475;Canada;31/07/2014
907;31/07/2013;R2Y;1;5.931.975;Canada;31/07/2014
2354;31/07/2013;M6J;1;3.831.975;Canada;31/07/2014
965;27/07/2013;R3X;1;5.091.975;Canada;27/07/2014
681;27/07/2013;M6H;1;7.872.375;Canada;27/07/2014
1062;27/07/2013;M4E;1;1.469.475;Canada;27/07/2014
808;14/04/2013;V6A;1;3.306.975;Canada;14/04/2014
1343;14/04/2013;T6V;1;304.395;Canada;14/04/2014
2045;14/04/2013;T2P;1;4.619.475;Canada;14/04/2014
551;14/04/2013;T6V;1;9.557.625;Canada;14/04/2014
660;14/04/2013;V7Y;1;707.7;Canada;14/04/2014
977;14/04/2013;V5Z;1;4.881.975;Canada;14/04/2014
1340;14/04/2013;V6M;1;241.395;Canada;14/04/2014
1934;14/04/2013;T2C;1;1.311.975;Canada;14/04/2014
2384;14/04/2013;V5N;1;6.561.975;Canada;14/04/2014
605;14/04/2013;T5K;1;423.675;Canada;14/04/2014
826;14/04/2013;T1Y;1;11.444.475;Canada;14/04/2014
913;14/04/2013;T5K;1;3.884.475;Canada;14/04/2014
993;14/04/2013;T2X;1;3.464.475;Canada;14/04/2014
1344;14/04/2013;T6V;1;304.395;Canada;14/04/2014
2084;14/04/2013;V7P;1;6.509.475;Canada;14/04/2014
600;15/04/2013;T6G;1;7.877.625;Canada;15/04/2014
650;15/04/2013;V6T;1;5.152.875;Canada;15/04/2014
803;15/04/2013;V7Y;1;1.626.975;Canada;15/04/2014
551;15/04/2013;T6E;1;9.557.625;Canada;15/04/2014
1979;13/04/2013;V5W;1;2.676.975;Canada;13/04/2014
2054;13/04/2013;V6R;1;5.774.475;Canada;13/04/2014
977;14/04/2013;T6J;1;4.881.975;Canada;14/04/2014
1339;14/04/2013;V6M;1;241.395;Canada;14/04/2014
1935;14/04/2013;T2C;1;1.311.975;Canada;14/04/2014
2359;26/04/2013;V6M;1;4.619.475;Canada;26/04/2014
1178;21/04/2013;V7W;1;5.879.475;Canada;21/04/2014
2219;21/04/2013;T5K;1;1.416.975;Canada;21/04/2014
660;21/04/2013;T6E;1;707.7;Canada;21/04/2014
2376;21/04/2013;T6E;1;7.086.975;Canada;21/04/2014
224;21/04/2013;V5T;1;6.559.875;Canada;21/04/2014
647;21/04/2013;T2J;1;9.347.625;Canada;21/04/2014
2394;21/04/2013;T5K;1;1.311.975;Canada;21/04/2014
641;22/04/2013;T5Y;1;8.507.625;Canada;22/04/2014
907;22/04/2013;V6C;1;5.931.975;Canada;22/04/2014
605;22/04/2013;T6G;1;423.675;Canada;22/04/2014
600;22/04/2013;R2G;1;7.877.625;Canada;22/04/2014
967;22/04/2013;T5G;1;7.244.475;Canada;22/04/2014
2237;23/04/2013;T6J;1;1.784.475;Canada;23/04/2014
2236;23/04/2013;T6J;1;1.784.475;Canada;23/04/2014
808;24/04/2013;T6E;1;3.306.975;Canada;24/04/2014
1085;24/04/2013;V6Z;1;891.975;Canada;24/04/2014
966;24/04/2013;T5V;1;4.881.975;Canada;24/04/2014
976;24/04/2013;T6E;2;671.895;Canada;24/04/2014
1086;24/04/2013;V6Z;1;891.975;Canada;24/04/2014
2387;24/04/2013;V6Z;1;5.144.475;Canada;24/04/2014
2371;24/04/2013;V5X;1;5.826.975;Canada;24/04/2014
2045;26/04/2013;V6M;1;4.619.475;Canada;26/04/2014
580;26/04/2013;T6B;1;825.825;Canada;26/04/2014
777;26/04/2013;T5Y;1;1.217.475;Canada;26/04/2014
993;26/04/2013;T5K;1;3.464.475;Canada;26/04/2014
1053;26/04/2013;T6E;1;2.729.475;Canada;26/04/2014
761;26/04/2013;V5Z;1;1.889.475;Canada;26/04/2014
1186;27/04/2013;T3G;1;3.831.975;Canada;27/04/2014
2054;27/04/2013;T3G;1;5.774.475;Canada;27/04/2014
1085;27/04/2013;T2C;1;891.975;Canada;27/04/2014
1143;27/04/2013;T3G;1;5.564.475;Canada;27/04/2014
551;27/04/2013;T2C;1;9.557.625;Canada;27/04/2014
1186;27/04/2013;T2E;1;3.831.975;Canada;27/04/2014
1987;27/04/2013;V7W;1;1.626.975;Canada;27/04/2014
647;27/04/2013;T6J;1;9.347.625;Canada;27/04/2014
2064;27/04/2013;T2J;1;5.249.475;Canada;27/04/2014
581;27/04/2013;T5Y;1;13.909.875;Canada;27/04/2014
1086;27/04/2013;T2C;1;891.975;Canada;27/04/2014
927;29/04/2013;V6G;1;4.724.475;Canada;29/04/2014
993;29/04/2013;T2C;1;3.621.975;Canada;29/04/2014
782;29/04/2013;V6H;1;1.059.975;Canada;29/04/2014
965;29/04/2013;T6J;1;4.934.475;Canada;29/04/2014
990;29/04/2013;V6G;1;4.514.475;Canada;29/04/2014
793;29/04/2013;V6H;1;839.475;Canada;29/04/2014
927;29/04/2013;V5W;1;4.724.475;Canada;29/04/2014
927;29/04/2013;V5Z;1;4.724.475;Canada;29/04/2014
735;29/04/2013;V6M;1;3.779.475;Canada;29/04/2014
965;29/04/2013;T6E;1;5.091.975;Canada;29/04/2014
2045;29/04/2013;V6R;1;4.619.475;Canada;29/04/2014
2047;29/04/2013;V7W;1;3.674.475;Canada;29/04/2014
2054;29/04/2013;T5K;1;5.774.475;Canada;29/04/2014
2334;27/04/2013;T5B;1;3.569.475;Canada;27/04/2014
2391;27/04/2013;V5Z;1;7.716.975;Canada;27/04/2014
657;28/04/2013;T6V;1;9.347.625;Canada;28/04/2014
660;28/04/2013;T6W;1;707.7;Canada;28/04/2014
826;28/04/2013;T6R;1;10.131.975;Canada;28/04/2014
981;28/04/2013;V7W;1;1.626.975;Canada;28/04/2014
2331;28/04/2013;T6G;1;6.089.475;Canada;28/04/2014
432;28/04/2013;V6T;1;930.3;Canada;28/04/2014
1182;03/05/2013;T6E;1;1.574.475;Canada;03/05/2014
8;03/05/2013;V6E;1;471.975;Canada;03/05/2014
551;03/05/2013;T2C;1;9.557.625;Canada;03/05/2014
1226;03/05/2013;T5K;1;5.564.475;Canada;03/05/2014
475;04/05/2013;V6S;1;10.859.625;Canada;04/05/2014
993;30/04/2013;T6G;1;3.464.475;Canada;30/04/2014
1454;30/04/2013;V5V;1;396.27;Canada;30/04/2014
2331;30/04/2013;T2X;4;2414.79;Canada;30/04/2014
2380;30/04/2013;T6V;1;3.044.475;Canada;30/04/2014
2212;30/04/2013;T2C;2;178.395;Canada;30/04/2014
2222;30/04/2013;T1Y;1;2.361.975;Canada;30/04/2014
2354;30/04/2013;T3G;1;3.779.475;Canada;30/04/2014
686;30/04/2013;T2L;1;807.975;Canada;30/04/2014
2213;30/04/2013;T2C;2;178.395;Canada;30/04/2014
2223;30/04/2013;T1Y;1;2.361.975;Canada;30/04/2014
2286;30/04/2013;T2X;1;7.086.975;Canada;30/04/2014
1453;30/04/2013;V5V;1;396.27;Canada;30/04/2014
993;30/04/2013;V6T;1;3.464.475;Canada;30/04/2014
2237;30/04/2013;T6J;1;1.784.475;Canada;30/04/2014
2331;30/04/2013;T6G;1;5.931.975;Canada;30/04/2014
650;01/05/2013;V6Z;1;5.152.875;Canada;01/05/2014
1053;01/05/2013;T6E;1;2.729.475;Canada;01/05/2014
600;01/05/2013;V5Y;1;7.877.625;Canada;01/05/2014
475;01/05/2013;V5X;1;10.859.625;Canada;01/05/2014
557;01/05/2013;V6G;1;8.402.625;Canada;01/05/2014
2388;01/05/2013;T2J;1;3.149.475;Canada;01/05/2014
2090;01/05/2013;T2J;1;3.569.475;Canada;01/05/2014
2053;01/05/2013;T2X;1;3.385.725;Canada;01/05/2014
2073;01/05/2013;V7W;1;3.621.975;Canada;01/05/2014
2086;01/05/2013;T2C;1;2.309.475;Canada;01/05/2014
1214;02/05/2013;T6G;1;6.824.475;Canada;02/05/2014
409;02/05/2013;V6R;1;966.525;Canada;02/05/2014
635;02/05/2013;T6J;1;9.163.875;Canada;02/05/2014
1226;02/05/2013;T5V;1;5.669.475;Canada;02/05/2014
2090;02/05/2013;T5X;1;3.516.975;Canada;02/05/2014
1186;02/05/2013;T6G;1;3.831.975;Canada;02/05/2014
2387;08/05/2013;V6Z;1;5.144.475;Canada;08/05/2014
445;08/05/2013;V7Y;1;938.7;Canada;08/05/2014
636;08/05/2013;R2P;1;922.95;Canada;08/05/2014
2391;08/05/2013;V5X;1;7.349.475;Canada;08/05/2014
660;08/05/2013;T3G;1;707.7;Canada;08/05/2014
1226;08/05/2013;R2G;1;5.564.475;Canada;08/05/2014
913;09/05/2013;T3R;1;3.726.975;Canada;09/05/2014
641;21/04/2013;T6T;1;8.507.625;Canada;21/04/2014
644;21/04/2013;T6T;1;9.032.625;Canada;21/04/2014
2055;21/04/2013;T5Y;1;5.826.975;Canada;21/04/2014
2055;21/04/2013;V7P;1;5.826.975;Canada;21/04/2014
660;21/04/2013;T6T;1;707.7;Canada;21/04/2014
976;25/04/2013;T2C;1;3.464.475;Canada;25/04/2014
990;25/04/2013;T2A;1;4.356.975;Canada;25/04/2014
2253;25/04/2013;T2X;1;1.338.225;Canada;25/04/2014
2255;25/04/2013;V6A;1;576.975;Canada;25/04/2014
2332;25/04/2013;T5H;1;4.986.975;Canada;25/04/2014
605;25/04/2013;T6T;1;423.675;Canada;25/04/2014
635;25/04/2013;T6G;1;9.163.875;Canada;25/04/2014
657;25/04/2013;V6T;1;9.347.625;Canada;25/04/2014
2254;25/04/2013;V7Y;1;566.475;Canada;25/04/2014
808;25/04/2013;R2G;1;3.306.975;Canada;25/04/2014
976;25/04/2013;T2A;1;3.464.475;Canada;25/04/2014
2331;25/04/2013;T2X;1;5.984.475;Canada;25/04/2014
791;25/04/2013;V6G;1;681.975;Canada;25/04/2014
2238;25/04/2013;V6E;1;1.285.725;Canada;25/04/2014
2252;25/04/2013;T2X;1;1.338.225;Canada;25/04/2014
778;26/04/2013;T5Y;1;1.217.475;Canada;26/04/2014
1120;15/05/2013;T5W;1;1.758.225;Canada;15/05/2014
2054;15/05/2013;V6M;1;5.774.475;Canada;15/05/2014
2332;15/05/2013;T2X;1;4.881.975;Canada;15/05/2014
1058;15/05/2013;T6E;1;1.364.475;Canada;15/05/2014
1213;15/05/2013;T6G;1;5.039.475;Canada;15/05/2014
2056;15/05/2013;T3G;1;3.359.475;Canada;15/05/2014
409;15/05/2013;T2L;1;966.525;Canada;15/05/2014
475;15/05/2013;V6Z;1;10.859.625;Canada;15/05/2014
1052;15/05/2013;V6H;1;2.466.975;Canada;15/05/2014
2352;15/05/2013;V6S;1;3.726.975;Canada;15/05/2014
1226;15/05/2013;T6G;1;5.564.475;Canada;15/05/2014
993;17/05/2013;T2L;1;3.464.475;Canada;17/05/2014
1444;17/05/2013;V5W;1;112.77;Canada;17/05/2014
769;23/05/2013;T2C;1;2.860.725;Canada;23/05/2014
804;23/05/2013;T2C;1;1.679.475;Canada;23/05/2014
1000;23/05/2013;V6C;1;1.023.225;Canada;23/05/2014
1228;23/05/2013;T6E;1;1.390.725;Canada;23/05/2014
2254;23/05/2013;T5N;1;566.475;Canada;23/05/2014
2355;23/05/2013;V6R;1;5.826.975;Canada;23/05/2014
981;23/05/2013;V5V;1;1.626.975;Canada;23/05/2014
435;23/05/2013;R2G;1;16.797.375;Canada;23/05/2014
922;23/05/2013;R2M;1;4.881.975;Canada;23/05/2014
992;23/05/2013;T6B;1;2.991.975;Canada;23/05/2014
2099;23/05/2013;R2G;1;4.094.475;Canada;23/05/2014
792;23/05/2013;V5V;1;681.975;Canada;23/05/2014
1057;15/05/2013;T6E;1;1.364.475;Canada;15/05/2014
2045;15/05/2013;T6B;1;4.619.475;Canada;15/05/2014
475;16/05/2013;V6H;1;10.859.625;Canada;16/05/2014
2237;16/05/2013;T6E;1;1.784.475;Canada;16/05/2014
409;16/05/2013;T6G;1;966.525;Canada;16/05/2014
2224;16/05/2013;V6B;1;603.225;Canada;16/05/2014
2275;16/05/2013;T2C;1;3.726.975;Canada;16/05/2014
475;16/05/2013;V5Z;1;10.859.625;Canada;16/05/2014
635;16/05/2013;R2L;1;9.163.875;Canada;16/05/2014
650;16/05/2013;V5X;1;5.152.875;Canada;16/05/2014
396;16/05/2013;T5C;1;9.452.625;Canada;16/05/2014
2066;16/05/2013;V6S;1;3.726.975;Canada;16/05/2014
641;16/05/2013;T6E;1;8.507.625;Canada;16/05/2014
910;16/05/2013;T2K;1;4.356.975;Canada;16/05/2014
1878;16/05/2013;T2X;1;8.136.975;Canada;16/05/2014
2255;23/05/2013;T5N;1;566.475;Canada;23/05/2014
770;23/05/2013;T2C;1;2.860.725;Canada;23/05/2014
927;23/05/2013;T2C;1;4.724.475;Canada;23/05/2014
965;23/05/2013;T6E;1;5.039.475;Canada;23/05/2014
2355;23/05/2013;V6S;1;5.826.975;Canada;23/05/2014
791;23/05/2013;V5V;1;681.975;Canada;23/05/2014
2055;23/05/2013;T6S;1;5.826.975;Canada;23/05/2014
2389;23/05/2013;T6S;1;870.45;Canada;23/05/2014
1203;17/05/2013;V6S;1;3.306.975;Canada;17/05/2014
1443;17/05/2013;V5W;1;112.77;Canada;17/05/2014
2354;17/05/2013;V6G;1;3.149.475;Canada;17/05/2014
435;17/05/2013;V6Z;1;16.797.375;Canada;17/05/2014
2381;18/05/2013;T2L;1;6.299.475;Canada;18/05/2014
2354;18/05/2013;R2K;1;3.149.475;Canada;18/05/2014
1191;18/05/2013;T5K;1;2.650.725;Canada;18/05/2014
660;18/05/2013;R2K;1;707.7;Canada;18/05/2014
2086;18/05/2013;T2C;1;2.309.475;Canada;18/05/2014
635;19/05/2013;T6V;1;9.163.875;Canada;19/05/2014
1223;19/05/2013;T3C;1;3.831.975;Canada;19/05/2014
1484;19/05/2013;V6A;1;89.145;Canada;19/05/2014
1576;19/05/2013;V5V;1;225.645;Canada;19/05/2014
2385;19/05/2013;T5B;1;775.95;Canada;19/05/2014
660;19/05/2013;V6Z;1;707.7;Canada;19/05/2014
1640;19/05/2013;T2J;1;398.895;Canada;19/05/2014
1995;19/05/2013;T6J;1;4.173.225;Canada;19/05/2014
1017;19/05/2013;T6V;1;2.886.975;Canada;19/05/2014
2045;19/05/2013;T6V;1;4.619.475;Canada;19/05/2014
952;19/05/2013;R2G;1;2.834.475;Canada;19/05/2014
2045;24/05/2013;V5X;1;4.619.475;Canada;24/05/2014
2355;26/05/2013;V6G;1;5.931.975;Canada;26/05/2014
993;26/05/2013;V6S;1;3.464.475;Canada;26/05/2014
1131;26/05/2013;T6E;1;4.461.975;Canada;26/05/2014
976;26/05/2013;T2P;1;3.464.475;Canada;26/05/2014
2224;26/05/2013;V5Z;2;120.645;Canada;26/05/2014
2345;26/05/2013;V6J;1;4.304.475;Canada;26/05/2014
826;26/05/2013;T6J;1;9.974.475;Canada;26/05/2014
964;26/05/2013;T2X;1;3.359.475;Canada;26/05/2014
1000;26/05/2013;V5W;1;1.023.225;Canada;26/05/2014
2056;26/05/2013;T2X;1;3.359.475;Canada;26/05/2014
2387;26/05/2013;T5K;1;5.144.475;Canada;26/05/2014
826;26/05/2013;T2J;1;11.286.975;Canada;26/05/2014
976;26/05/2013;V5V;1;3.464.475;Canada;26/05/2014
2385;26/05/2013;R2G;1;775.95;Canada;26/05/2014
977;26/05/2013;V6G;1;5.091.975;Canada;26/05/2014
2225;26/05/2013;V5Z;2;120.645;Canada;26/05/2014
1000;26/05/2013;V5T;1;970.725;Canada;26/05/2014
1187;26/05/2013;V5V;1;4.566.975;Canada;26/05/2014
2359;26/05/2013;V5X;1;4.514.475;Canada;26/05/2014
910;27/05/2013;T5K;1;4.461.975;Canada;27/05/2014
551;27/05/2013;T2L;1;9.557.625;Canada;27/05/2014
475;27/05/2013;T2J;1;10.859.625;Canada;27/05/2014
551;27/05/2013;V5X;1;9.557.625;Canada;27/05/2014
409;30/05/2013;V6J;1;966.525;Canada;30/05/2014
1995;30/05/2013;V6G;1;4.173.225;Canada;30/05/2014
2184;30/05/2013;V6T;1;839.475;Canada;30/05/2014
475;30/05/2013;V6Z;1;10.859.625;Canada;30/05/2014
605;30/05/2013;T6V;1;423.675;Canada;30/05/2014
675;30/05/2013;T6R;1;655.2;Canada;30/05/2014
1178;30/05/2013;T2C;1;5.879.475;Canada;30/05/2014
2055;30/05/2013;V5N;1;5.931.975;Canada;30/05/2014
675;30/05/2013;V5Z;1;655.2;Canada;30/05/2014
435;30/05/2013;T6V;1;16.797.375;Canada;30/05/2014
1086;30/05/2013;T2A;1;891.975;Canada;30/05/2014
1975;30/05/2013;T2C;1;576.975;Canada;30/05/2014
2045;30/05/2013;T6E;1;4.619.475;Canada;30/05/2014
1187;31/05/2013;V6C;1;4.514.475;Canada;31/05/2014
2016;28/03/2013;R2L;1;3.123.225;Canada;28/03/2014
910;29/03/2013;V6A;1;4.461.975;Canada;29/03/2014
2236;29/03/2013;V6Z;2;346.395;Canada;29/03/2014
2239;29/03/2013;V5V;1;1.285.725;Canada;29/03/2014
759;29/03/2013;V6S;1;1.574.475;Canada;29/03/2014
1939;29/03/2013;T6V;1;2.939.475;Canada;29/03/2014
2073;29/03/2013;T6R;1;3.595.725;Canada;29/03/2014
2180;29/03/2013;V7P;1;4.146.975;Canada;29/03/2014
409;29/03/2013;T5Y;1;966.525;Canada;29/03/2014
2219;29/03/2013;V6T;1;1.443.225;Canada;29/03/2014
2255;29/03/2013;T2A;1;566.475;Canada;29/03/2014
760;29/03/2013;V6S;1;1.574.475;Canada;29/03/2014
2237;29/03/2013;V6Z;2;346.395;Canada;29/03/2014
2355;29/03/2013;T3C;1;5.826.975;Canada;29/03/2014
930;10/05/2013;V6S;1;5.511.975;Canada;10/05/2014
1085;10/05/2013;T2C;1;891.975;Canada;10/05/2014
1178;10/05/2013;T6J;1;5.879.475;Canada;10/05/2014
445;10/05/2013;T2J;1;938.7;Canada;10/05/2014
2055;16/05/2013;T2C;1;5.826.975;Canada;16/05/2014
2225;16/05/2013;V6B;1;603.225;Canada;16/05/2014
981;16/05/2013;T2A;1;1.626.975;Canada;16/05/2014
2236;16/05/2013;T6E;1;1.784.475;Canada;16/05/2014
2354;16/05/2013;V5X;1;3.254.475;Canada;16/05/2014
2388;16/05/2013;V7R;1;3.149.475;Canada;16/05/2014
551;16/05/2013;V7M;1;9.557.625;Canada;16/05/2014
686;16/05/2013;T3C;1;807.975;Canada;16/05/2014
2331;16/05/2013;V6J;2;1.186.395;Canada;16/05/2014
990;17/05/2013;T5G;1;4.461.975;Canada;17/05/2014
965;17/05/2013;T5H;1;4.881.975;Canada;17/05/2014
2384;17/05/2013;T6R;1;6.561.975;Canada;17/05/2014
641;17/05/2013;V6M;1;8.507.625;Canada;17/05/2014
927;12/05/2013;V7M;1;4.724.475;Canada;12/05/2014
965;12/05/2013;V6Z;1;5.091.975;Canada;12/05/2014
993;12/05/2013;V6J;1;3.464.475;Canada;12/05/2014
2269;12/05/2013;V6H;1;3.254.475;Canada;12/05/2014
966;12/05/2013;V5T;1;4.881.975;Canada;12/05/2014
976;12/05/2013;T6R;1;3.464.475;Canada;12/05/2014
1217;12/05/2013;T6R;1;5.774.475;Canada;12/05/2014
2359;12/05/2013;V5Z;1;4.409.475;Canada;12/05/2014
557;12/05/2013;V6R;1;8.402.625;Canada;12/05/2014
604;12/05/2013;T6T;1;5.257.875;Canada;12/05/2014
2090;12/05/2013;V6G;1;3.569.475;Canada;12/05/2014
2332;12/05/2013;V6H;1;4.986.975;Canada;12/05/2014
2387;12/05/2013;V5W;1;5.039.475;Canada;12/05/2014
2354;12/05/2013;T6V;1;3.779.475;Canada;12/05/2014
650;13/05/2013;T6T;1;5.152.875;Canada;13/05/2014
604;13/05/2013;V5Z;1;5.257.875;Canada;13/05/2014
605;14/05/2013;T6M;1;423.675;Canada;14/05/2014
1053;24/05/2013;T6G;1;2.729.475;Canada;24/05/2014
2055;24/05/2013;T5H;1;5.826.975;Canada;24/05/2014
804;24/05/2013;V7P;1;1.679.475;Canada;24/05/2014
927;25/05/2013;T6K;1;4.724.475;Canada;25/05/2014
2218;25/05/2013;V6A;1;1.443.225;Canada;25/05/2014
242;25/05/2013;T6E;1;4.722.375;Canada;25/05/2014
605;25/05/2013;T5J;1;423.675;Canada;25/05/2014
993;27/05/2013;V6Z;1;3.621.975;Canada;27/05/2014
976;27/05/2013;T6T;1;3.464.475;Canada;27/05/2014
793;29/05/2013;R2G;1;839.475;Canada;29/05/2014
2359;29/05/2013;V6G;1;4.619.475;Canada;29/05/2014
2388;29/05/2013;T6V;1;3.149.475;Canada;29/05/2014
993;29/05/2013;V7Y;1;3.621.975;Canada;29/05/2014
1892;29/05/2013;T2C;1;7.874.475;Canada;29/05/2014
2213;29/05/2013;T6J;1;891.975;Canada;29/05/2014
2225;29/05/2013;T6J;1;603.225;Canada;29/05/2014
794;29/05/2013;R2G;1;839.475;Canada;29/05/2014
2212;29/05/2013;T6J;1;891.975;Canada;29/05/2014
2224;29/05/2013;T6J;1;603.225;Canada;29/05/2014
644;30/05/2013;T2J;1;9.032.625;Canada;30/05/2014
650;30/05/2013;T3R;1;5.152.875;Canada;30/05/2014
985;30/05/2013;R2C;1;7.559.475;Canada;30/05/2014
1170;30/05/2013;T3G;1;4.671.975;Canada;30/05/2014
2055;30/05/2013;T6G;1;5.826.975;Canada;30/05/2014
2058;30/05/2013;V5Z;1;2.703.225;Canada;30/05/2014
2073;30/05/2013;T5C;1;3.569.475;Canada;30/05/2014
635;30/05/2013;V6T;1;9.163.875;Canada;30/05/2014
1171;30/05/2013;T2X;1;3.306.975;Canada;30/05/2014
2219;25/05/2013;V6A;1;1.443.225;Canada;25/05/2014
604;25/05/2013;V6R;1;5.257.875;Canada;25/05/2014
2353;25/05/2013;T6M;1;4.461.975;Canada;25/05/2014
927;25/05/2013;T6T;1;4.724.475;Canada;25/05/2014
2055;25/05/2013;T6R;1;5.826.975;Canada;25/05/2014
992;25/05/2013;T6M;1;2.991.975;Canada;25/05/2014
2054;25/05/2013;T6S;1;5.774.475;Canada;25/05/2014
2284;25/05/2013;V7W;1;3.254.475;Canada;25/05/2014
1171;25/05/2013;T6S;1;3.306.975;Canada;25/05/2014
977;26/05/2013;V6H;1;4.881.975;Canada;26/05/2014
1829;26/05/2013;V6M;1;3.254.475;Canada;26/05/2014
2376;26/05/2013;T5K;1;6.719.475;Canada;26/05/2014
907;26/05/2013;T6E;1;5.931.975;Canada;26/05/2014
976;26/05/2013;T2X;1;3.359.475;Canada;26/05/2014
2332;31/05/2013;V6M;1;4.881.975;Canada;31/05/2014
580;31/05/2013;T5K;1;825.825;Canada;31/05/2014
759;31/05/2013;T6E;1;1.574.475;Canada;31/05/2014
794;31/05/2013;T5C;1;786.975;Canada;31/05/2014
794;31/05/2013;T6E;1;839.475;Canada;31/05/2014
965;31/05/2013;T2C;1;5.039.475;Canada;31/05/2014
1009;31/05/2013;V5V;1;1.049.475;Canada;31/05/2014
1340;31/05/2013;T5S;1;241.395;Canada;31/05/2014
1939;31/05/2013;T6W;1;2.939.475;Canada;31/05/2014
2054;31/05/2013;V5N;1;5.774.475;Canada;31/05/2014
2255;31/05/2013;V6E;1;576.975;Canada;31/05/2014
2376;31/05/2013;V6G;1;6.719.475;Canada;31/05/2014
2391;31/05/2013;V6C;1;7.349.475;Canada;31/05/2014
2412;31/05/2013;T6K;1;970.725;Canada;31/05/2014
793;31/05/2013;T5C;1;786.975;Canada;31/05/2014
804;31/05/2013;T1Y;1;1.626.975;Canada;31/05/2014
826;31/05/2013;T6E;1;9.974.475;Canada;31/05/2014
927;31/05/2013;V7Y;1;4.619.475;Canada;31/05/2014
2073;30/05/2013;V6E;1;3.621.975;Canada;30/05/2014
2387;30/05/2013;T5K;1;5.144.475;Canada;30/05/2014
445;30/05/2013;V5W;1;948.57;Canada;30/05/2014
1085;30/05/2013;T2A;1;891.975;Canada;30/05/2014
1974;30/05/2013;T2C;1;576.975;Canada;30/05/2014
2090;30/05/2013;T2C;1;3.569.475;Canada;30/05/2014
2093;30/05/2013;T2C;1;4.461.975;Canada;30/05/2014
689;31/05/2013;V6H;1;3.577.875;Canada;31/05/2014
793;31/05/2013;T6E;1;839.475;Canada;31/05/2014
803;31/05/2013;T1Y;1;1.626.975;Canada;31/05/2014
977;31/05/2013;V5Z;1;4.934.475;Canada;31/05/2014
1339;31/05/2013;T5S;1;241.395;Canada;31/05/2014
1905;31/05/2013;V6G;1;8.871.975;Canada;31/05/2014
1963;31/05/2013;T6V;1;1.495.725;Canada;31/05/2014
1994;31/05/2013;T6T;1;6.036.975;Canada;31/05/2014
2064;31/05/2013;V5X;1;5.249.475;Canada;31/05/2014
2180;31/05/2013;V6M;1;4.146.975;Canada;31/05/2014
2254;31/05/2013;V6E;1;576.975;Canada;31/05/2014
993;31/05/2013;T6E;1;3.621.975;Canada;31/05/2014
